epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,276.425,0.64513,1.13708,0.50793,0.95634,0.80893,0.62863,0.72418,0.5529,0.76134,0.59309,0.65462,0.42725,0.88943,1.93096,0.91264,1.13964,0.00076757,0.00076757,0.00076757
111,278.888,0.60171,0.98257,0.48543,0.93392,0.71522,0.6717,0.71404,0.55384,0.68465,0.64109,0.64936,0.43189,0.89717,2.02184,0.8073,1.18901,0.000759318,0.000759318,0.000759318
112,281.47,0.60272,1.06308,0.47303,0.95792,0.74005,0.71848,0.73799,0.57442,0.72514,0.69793,0.68343,0.45724,0.87373,1.88204,0.74149,1.13603,0.000751067,0.000751067,0.000751067
113,283.971,0.61484,1.05941,0.47646,0.9314,0.70905,0.76389,0.76861,0.58136,0.68059,0.73136,0.69666,0.46922,0.817,1.80903,0.73369,1.05529,0.000742815,0.000742815,0.000742815
114,286.36,0.60681,1.06209,0.47392,0.94645,0.75756,0.71424,0.75214,0.5675,0.7092,0.67807,0.67885,0.4475,0.81633,1.77262,0.70245,1.06075,0.000734564,0.000734564,0.000734564
115,288.838,0.57934,0.97696,0.43672,0.92102,0.72378,0.71832,0.73807,0.56351,0.68308,0.68174,0.65451,0.43157,0.86673,1.8608,0.76624,1.12774,0.000726312,0.000726312,0.000726312
116,291.555,0.62899,1.02124,0.47423,0.94145,0.76446,0.71335,0.75752,0.56866,0.71519,0.6654,0.66215,0.44696,0.93016,1.9349,0.73536,1.1874,0.00071806,0.00071806,0.00071806
117,294.024,0.60927,1.01108,0.45294,0.94154,0.8059,0.68678,0.74835,0.56664,0.7326,0.66196,0.65789,0.44179,0.88366,1.87249,0.73421,1.16636,0.000709809,0.000709809,0.000709809
118,296.56,0.58895,1.02078,0.43401,0.91806,0.77783,0.70481,0.7576,0.57936,0.73312,0.66943,0.67102,0.45369,0.86408,1.92419,0.74906,1.13307,0.000701557,0.000701557,0.000701557
119,298.964,0.59647,0.98289,0.4438,0.91671,0.77432,0.7125,0.76662,0.58054,0.73736,0.68676,0.70242,0.47062,0.85181,1.95071,0.73508,1.09196,0.000693305,0.000693305,0.000693305
120,301.473,0.57734,0.93907,0.45188,0.91582,0.7514,0.7202,0.77055,0.57392,0.70395,0.68093,0.6891,0.45617,0.79927,1.92628,0.72298,1.06556,0.000685054,0.000685054,0.000685054
121,303.826,0.60294,1.10028,0.47277,0.95735,0.76416,0.70049,0.7546,0.56527,0.74097,0.65331,0.67284,0.43435,0.8405,1.85465,0.75619,1.1009,0.000676802,0.000676802,0.000676802
122,306.303,0.58501,1.06216,0.46106,0.93155,0.74421,0.72949,0.75368,0.55734,0.7192,0.64745,0.65741,0.43874,0.85792,1.88568,0.75152,1.11614,0.00066855,0.00066855,0.00066855
123,308.803,0.5979,1.03018,0.45305,0.93765,0.77461,0.70309,0.75224,0.56817,0.74085,0.64573,0.68027,0.45572,0.85087,1.8367,0.74994,1.09114,0.000660299,0.000660299,0.000660299
124,311.421,0.58975,0.99041,0.45068,0.91788,0.75904,0.6544,0.73343,0.553,0.73505,0.63075,0.68166,0.46601,0.91229,2.00883,0.76746,1.13587,0.000652047,0.000652047,0.000652047
